speaker_id,trial_id,codec,source,attack,label_raw,trim,subset,vocoder,field10,field11,field12,field13,hf_label,position,shard,hf_shard,hf_shard_file
VCC2SM1,DF_E_4681642,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546933,71,71,test-00071-of-00080.parquet
TFM1,DF_E_2992067,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,202545,26,26,test-00026-of-00080.parquet
LA_0042,DF_E_4538044,low_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,517754,67,67,test-00067-of-00080.parquet
TFF1,DF_E_4721736,mp3m4a,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,FF,F,1,555125,72,72,test-00072-of-00080.parquet
TGM1,DF_E_2998118,low_ogg,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FM,G,1,203869,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_3062020,low_ogg,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,MM,-,1,216976,28,28,test-00028-of-00080.parquet
TGM1,DF_E_4718226,low_m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,MM,G,1,554404,72,72,test-00072-of-00080.parquet
TMM1,DF_E_3009278,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,206130,26,26,test-00026-of-00080.parquet
TMM1,DF_E_4733705,mp3m4a,vcc2020,Task2-team28,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team28,FM,M,1,557521,72,72,test-00072-of-00080.parquet
TFF1,DF_E_4728365,high_m4a,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,MF,F,1,556490,72,72,test-00072-of-00080.parquet
LA_0013,DF_E_2978163,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,199689,26,26,test-00026-of-00080.parquet
LA_0011,DF_E_4848753,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580905,75,75,test-00075-of-00080.parquet
TFM1,DF_E_4710007,low_ogg,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,MM,F,1,552695,72,72,test-00072-of-00080.parquet
TMM1,DF_E_4688055,mp3m4a,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,MM,M,1,548238,71,71,test-00071-of-00080.parquet
LA_0009,DF_E_4723740,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555546,72,72,test-00072-of-00080.parquet
LA_0046,DF_E_4684724,low_ogg,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,547555,71,71,test-00071-of-00080.parquet
VCC2TF1,DF_E_4813730,low_ogg,vcc2018,SPO-N05,spoof,notrim,eval,traditional_vocoder,SPO,N05,MF,-,1,573716,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_4815428,oggm4a,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MF,-,1,574076,75,75,test-00075-of-00080.parquet
LA_0059,DF_E_3069736,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,218614,28,28,test-00028-of-00080.parquet
TEF1,DF_E_3009586,high_mp3,vcc2020,Task1-team21,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team21,MF,E,1,206186,26,26,test-00026-of-00080.parquet
LA_0014,DF_E_4527185,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,515523,67,67,test-00067-of-00080.parquet
TFM1,DF_E_4821678,oggm4a,vcc2020,Task2-team08,spoof,notrim,eval,traditional_vocoder,Task2,team08,FM,F,1,575335,75,75,test-00075-of-00080.parquet
TEM2,DF_E_4821247,high_ogg,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,FM,E,1,575253,75,75,test-00075-of-00080.parquet
TEF2,DF_E_3010672,mp3m4a,vcc2020,Task1-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team24,MF,E,1,206405,26,26,test-00026-of-00080.parquet
TFM1,DF_E_4725477,nocodec,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,F,1,555880,72,72,test-00072-of-00080.parquet
LA_0036,DF_E_2977700,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,199588,26,26,test-00026-of-00080.parquet
VCC2TF2,DF_E_4726330,mp3m4a,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-,1,556046,72,72,test-00072-of-00080.parquet
TEF2,DF_E_4693012,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,549243,71,71,test-00071-of-00080.parquet
VCC2SM3,DF_E_2992140,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,202561,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_2986709,low_mp3,vcc2018,HUB-N15,spoof,notrim,eval,traditional_vocoder,HUB,N15,MM,-,1,201406,26,26,test-00026-of-00080.parquet
LA_0040,DF_E_4524656,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514998,67,67,test-00067-of-00080.parquet
TMF1,DF_E_4686726,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,547976,71,71,test-00071-of-00080.parquet
VCC2TF1,DF_E_4735746,high_m4a,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,FF,-,1,557917,72,72,test-00072-of-00080.parquet
LA_0007,DF_E_4847305,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580632,75,75,test-00075-of-00080.parquet
VCC2TM2,DF_E_3073169,high_mp3,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MM,-,1,219284,28,28,test-00028-of-00080.parquet
TMF1,DF_E_2987234,low_m4a,vcc2020,Task2-team10,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team10,MF,M,1,201522,26,26,test-00026-of-00080.parquet
LA_0021,DF_E_4732403,high_m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557271,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4546453,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,519395,67,67,test-00067-of-00080.parquet
LA_0041,DF_E_4516839,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513446,67,67,test-00067-of-00080.parquet
TEM2,DF_E_4717902,high_mp3,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,FM,E,1,554335,72,72,test-00072-of-00080.parquet
TMM1,DF_E_4717726,nocodec,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MM,M,1,554295,72,72,test-00072-of-00080.parquet
LA_0044,DF_E_4697921,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550248,71,71,test-00071-of-00080.parquet
VCC2TM2,DF_E_4662607,oggm4a,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,FM,-,1,543055,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_3005286,high_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,MM,-,1,205311,26,26,test-00026-of-00080.parquet
LA_0045,DF_E_4698656,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550396,71,71,test-00071-of-00080.parquet
VCC2TF2,DF_E_4512543,mp3m4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MF,-,1,512552,67,67,test-00067-of-00080.parquet
LA_0033,DF_E_4714743,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,553660,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4835490,low_m4a,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MM,-,1,578234,75,75,test-00075-of-00080.parquet
VCC2TM1,DF_E_4819314,low_ogg,vcc2018,HUB-N20,spoof,notrim,eval,traditional_vocoder,HUB,N20,FM,-,1,574875,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_3002138,low_ogg,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MF,-,1,204680,26,26,test-00026-of-00080.parquet
VCC2TM2,DF_E_4533813,mp3m4a,vcc2018,SPO-N12,spoof,notrim,eval,traditional_vocoder,SPO,N12,MM,-,1,516879,67,67,test-00067-of-00080.parquet
LA_0044,DF_E_4710215,mp3m4a,asvspoof,A15,spoof,notrim,eval,neural_vocoder_autoregressive,-,-,-,-,1,552735,72,72,test-00072-of-00080.parquet
TEM2,DF_E_4696278,high_mp3,vcc2020,Task1-team30,spoof,notrim,eval,unknown,Task1,team30,MM,E,1,549903,71,71,test-00071-of-00080.parquet
VCC2TM2,DF_E_3007099,high_m4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,MM,-,1,205686,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_4831555,high_ogg,vcc2018,HUB-D02,spoof,notrim,eval,traditional_vocoder,HUB,D02,MM,-,1,577447,75,75,test-00075-of-00080.parquet
TEM2,DF_E_4684180,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,547433,71,71,test-00071-of-00080.parquet
VCC2TM2,DF_E_4848108,oggm4a,vcc2018,HUB-N06,spoof,notrim,eval,traditional_vocoder,HUB,N06,MM,-,1,580780,75,75,test-00075-of-00080.parquet
VCC2TF1,DF_E_2995170,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203202,26,26,test-00026-of-00080.parquet
LA_0001,DF_E_4527726,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,515649,67,67,test-00067-of-00080.parquet
VCC2TM2,DF_E_3079279,high_ogg,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MM,-,1,220454,28,28,test-00028-of-00080.parquet
LA_0029,DF_E_4822518,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,575508,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_2987309,nocodec,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,FF,-,1,201540,26,26,test-00026-of-00080.parquet
LA_0023,DF_E_3059358,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216403,28,28,test-00028-of-00080.parquet
LA_0043,DF_E_4695339,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,549719,71,71,test-00071-of-00080.parquet
LA_0050,DF_E_2995922,low_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,203383,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_4828152,low_m4a,vcc2018,SPO-N04,spoof,notrim,eval,traditional_vocoder,SPO,N04,FM,-,1,576735,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_3054341,mp3m4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FF,-,1,215337,28,28,test-00028-of-00080.parquet
VCC2SF1,DF_E_4520059,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514069,67,67,test-00067-of-00080.parquet
TEM2,DF_E_4714706,mp3m4a,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FM,E,1,553649,72,72,test-00072-of-00080.parquet
TFF1,DF_E_4545505,high_mp3,vcc2020,Task2-team09,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team09,MF,F,1,519204,67,67,test-00067-of-00080.parquet
TEM1,DF_E_3069835,nocodec,vcc2020,Task1-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team19,MM,E,1,218632,28,28,test-00028-of-00080.parquet
LA_0001,DF_E_4700566,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550788,72,72,test-00072-of-00080.parquet
TGM1,DF_E_4712291,nocodec,vcc2020,Task2-team20,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team20,FM,G,1,553155,72,72,test-00072-of-00080.parquet
TEM2,DF_E_3085348,high_ogg,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FM,E,1,221661,28,28,test-00028-of-00080.parquet
LA_0025,DF_E_4840470,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579260,75,75,test-00075-of-00080.parquet
TFM1,DF_E_4529320,high_mp3,vcc2020,Task2-team15,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team15,FM,F,1,515983,67,67,test-00067-of-00080.parquet
TEF1,DF_E_4818071,low_ogg,vcc2020,Task1-team32,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team32,MF,E,1,574626,75,75,test-00075-of-00080.parquet
TEF1,DF_E_2988535,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201789,26,26,test-00026-of-00080.parquet
LA_0048,DF_E_2986545,nocodec,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,201376,26,26,test-00026-of-00080.parquet
TEF1,DF_E_3066424,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,217897,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4817228,mp3m4a,vcc2018,HUB-N11,spoof,notrim,eval,traditional_vocoder,HUB,N11,FF,-,1,574439,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_4532612,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516616,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_4707334,oggm4a,vcc2018,HUB-N14,spoof,notrim,eval,traditional_vocoder,HUB,N14,FM,-,1,552154,72,72,test-00072-of-00080.parquet
TEF2,DF_E_4687457,nocodec,vcc2020,Task1-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team33,FF,E,1,548116,71,71,test-00071-of-00080.parquet
VCC2TM2,DF_E_3063637,high_m4a,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,FM,-,1,217303,28,28,test-00028-of-00080.parquet
SEM2,DF_E_3060463,high_m4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216635,28,28,test-00028-of-00080.parquet
TFM1,DF_E_2995800,high_ogg,vcc2020,Task2-team33,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team33,MM,F,1,203352,26,26,test-00026-of-00080.parquet
LA_0028,DF_E_3078317,low_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,220259,28,28,test-00028-of-00080.parquet
TEF2,DF_E_3004626,mp3m4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MF,E,1,205168,26,26,test-00026-of-00080.parquet
VCC2SM3,DF_E_2976000,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,199250,26,26,test-00026-of-00080.parquet
LA_0011,DF_E_3072917,high_mp3,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,219232,28,28,test-00028-of-00080.parquet
TMM1,DF_E_4846801,low_mp3,vcc2020,Task2-team22,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team22,FM,M,1,580526,75,75,test-00075-of-00080.parquet
LA_0016,DF_E_4521697,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,514380,67,67,test-00067-of-00080.parquet
VCC2TM2,DF_E_4840994,low_ogg,vcc2018,HUB-D03,spoof,notrim,eval,traditional_vocoder,HUB,D03,FM,-,1,579363,75,75,test-00075-of-00080.parquet
LA_0022,DF_E_4843543,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579894,75,75,test-00075-of-00080.parquet
TFM1,DF_E_4514947,nocodec,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,FM,F,1,513072,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_4688601,low_m4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FF,-,1,548352,71,71,test-00071-of-00080.parquet
VCC2SF2,DF_E_4847529,low_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,580670,75,75,test-00075-of-00080.parquet
LA_0046,DF_E_4735033,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,557787,72,72,test-00072-of-00080.parquet
VCC2TF1,DF_E_4722103,low_ogg,vcc2018,SPO-B01,spoof,notrim,eval,traditional_vocoder,SPO,B01,MF,-,1,555212,72,72,test-00072-of-00080.parquet
LA_0021,DF_E_3002702,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,204797,26,26,test-00026-of-00080.parquet
LA_0047,DF_E_4719860,oggm4a,asvspoof,A18,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,554740,72,72,test-00072-of-00080.parquet
VCC2TM1,DF_E_4837234,nocodec,vcc2018,HUB-N17,spoof,notrim,eval,neural_vocoder_autoregressive,HUB,N17,MM,-,1,578579,75,75,test-00075-of-00080.parquet
TEF2,DF_E_3062518,oggm4a,vcc2020,Task1-team04,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team04,FF,E,1,217070,28,28,test-00028-of-00080.parquet
LA_0014,DF_E_4722738,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555348,72,72,test-00072-of-00080.parquet
LA_0021,DF_E_4821796,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,575361,75,75,test-00075-of-00080.parquet
VCC2SM3,DF_E_4826651,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576428,75,75,test-00075-of-00080.parquet
TFF1,DF_E_2985531,low_ogg,vcc2020,Task2-team29,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team29,FF,F,1,201180,26,26,test-00026-of-00080.parquet
TEM1,DF_E_2997424,low_m4a,vcc2020,Task1-team27,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team27,FM,E,1,203719,26,26,test-00026-of-00080.parquet
SEF2,DF_E_4712602,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,553225,72,72,test-00072-of-00080.parquet
TMM1,DF_E_4830951,high_ogg,vcc2020,Task2-team24,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team24,MM,M,1,577313,75,75,test-00075-of-00080.parquet
SEM2,DF_E_4516289,low_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513336,67,67,test-00067-of-00080.parquet
VCC2TM2,DF_E_4533340,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,516772,67,67,test-00067-of-00080.parquet
TEF1,DF_E_4532996,low_m4a,vcc2020,Task1-team14,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team14,FF,E,1,516705,67,67,test-00067-of-00080.parquet
VCC2TM1,DF_E_4519378,high_m4a,vcc2018,SPO-N18,spoof,notrim,eval,traditional_vocoder,SPO,N18,FM,-,1,513935,67,67,test-00067-of-00080.parquet
VCC2SF1,DF_E_4663469,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,543221,71,71,test-00071-of-00080.parquet
TFF1,DF_E_4678826,low_ogg,vcc2020,Task2-team31,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team31,MF,F,1,546373,71,71,test-00071-of-00080.parquet
VCC2TM1,DF_E_3002088,high_m4a,vcc2018,SPO-N03,spoof,notrim,eval,unknown,SPO,N03,FM,-,1,204667,26,26,test-00026-of-00080.parquet
LA_0002,DF_E_4518702,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,513810,67,67,test-00067-of-00080.parquet
LA_0040,DF_E_4665830,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,543682,71,71,test-00071-of-00080.parquet
VCC2TM2,DF_E_4733023,mp3m4a,vcc2018,HUB-N04,spoof,notrim,eval,traditional_vocoder,HUB,N04,MM,-,1,557392,72,72,test-00072-of-00080.parquet
TGF1,DF_E_4729034,oggm4a,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,556621,72,72,test-00072-of-00080.parquet
VCC2TM2,DF_E_4514202,low_m4a,vcc2018,SPO-N13,spoof,notrim,eval,traditional_vocoder,SPO,N13,FM,-,1,512898,67,67,test-00067-of-00080.parquet
TFF1,DF_E_4842719,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579722,75,75,test-00075-of-00080.parquet
LA_0010,DF_E_4670608,high_ogg,asvspoof,A14,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,544672,71,71,test-00071-of-00080.parquet
TEM1,DF_E_3061857,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216934,28,28,test-00028-of-00080.parquet
VCC2TM2,DF_E_4688776,high_ogg,vcc2018,HUB-N16,spoof,notrim,eval,traditional_vocoder,HUB,N16,MM,-,1,548388,71,71,test-00071-of-00080.parquet
TFM1,DF_E_4675359,low_ogg,vcc2020,Task2-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team25,FM,F,1,545668,71,71,test-00071-of-00080.parquet
VCC2SF2,DF_E_4727924,oggm4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,556391,72,72,test-00072-of-00080.parquet
LA_0024,DF_E_3050305,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,214531,28,28,test-00028-of-00080.parquet
TEM2,DF_E_4699993,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550666,72,72,test-00072-of-00080.parquet
VCC2TF2,DF_E_4662834,low_mp3,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,MF,-,1,543101,71,71,test-00071-of-00080.parquet
VCC2SM4,DF_E_4836685,low_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,578473,75,75,test-00075-of-00080.parquet
LA_0041,DF_E_4680426,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,546681,71,71,test-00071-of-00080.parquet
VCC2TF1,DF_E_2992024,oggm4a,vcc2018,HUB-N12,spoof,notrim,eval,traditional_vocoder,HUB,N12,FF,-,1,202538,26,26,test-00026-of-00080.parquet
VCC2SM4,DF_E_4663868,low_mp3,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,543296,71,71,test-00071-of-00080.parquet
VCC2SM3,DF_E_4512433,high_ogg,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,512529,67,67,test-00067-of-00080.parquet
SEF1,DF_E_4725338,high_ogg,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,555853,72,72,test-00072-of-00080.parquet
TMF1,DF_E_2976219,mp3m4a,vcc2020,Task2-team19,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task2,team19,FF,M,1,199287,26,26,test-00026-of-00080.parquet
VCC2TM1,DF_E_3077436,high_m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,220087,28,28,test-00028-of-00080.parquet
VCC2SM3,DF_E_4699140,nocodec,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,550494,71,71,test-00071-of-00080.parquet
TEF2,DF_E_4702824,oggm4a,vcc2020,Task1-team01,spoof,notrim,eval,neural_vocoder_nonautoregressive,Task1,team01,MF,E,1,551249,72,72,test-00072-of-00080.parquet
LA_0043,DF_E_4528058,high_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,515714,67,67,test-00067-of-00080.parquet
VCC2TF1,DF_E_4690379,oggm4a,vcc2018,HUB-D05,spoof,notrim,eval,traditional_vocoder,HUB,D05,MF,-,1,548722,71,71,test-00071-of-00080.parquet
LA_0001,DF_E_4709067,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,552498,72,72,test-00072-of-00080.parquet
LA_0022,DF_E_4726921,low_ogg,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,556190,72,72,test-00072-of-00080.parquet
TFF1,DF_E_4535828,high_mp3,vcc2020,Task2-team03,spoof,notrim,eval,neural_vocoder_autoregressive,Task2,team03,MF,F,1,517280,67,67,test-00067-of-00080.parquet
TEM2,DF_E_3048954,low_m4a,vcc2020,Task1-team25,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team25,FM,E,1,214239,28,28,test-00028-of-00080.parquet
TEM1,DF_E_3002291,high_mp3,vcc2020,Task1-team26,spoof,notrim,eval,traditional_vocoder,Task1,team26,MM,E,1,204710,26,26,test-00026-of-00080.parquet
VCC2TF2,DF_E_3079161,high_mp3,vcc2018,SPO-N17,spoof,notrim,eval,neural_vocoder_autoregressive,SPO,N17,MF,-,1,220436,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_2985115,low_mp3,vcc2018,HUB-N05,spoof,notrim,eval,traditional_vocoder,HUB,N05,MF,-,1,201095,26,26,test-00026-of-00080.parquet
TEM2,DF_E_3057419,oggm4a,vcc2020,Task1-team13,spoof,notrim,eval,neural_vocoder_autoregressive,Task1,team13,MM,E,1,216008,28,28,test-00028-of-00080.parquet
VCC2TF2,DF_E_4534201,low_ogg,vcc2018,HUB-B01,spoof,notrim,eval,traditional_vocoder,HUB,B01,FF,-,1,516956,67,67,test-00067-of-00080.parquet
VCC2TF2,DF_E_3011011,nocodec,vcc2018,HUB-N08,spoof,notrim,eval,traditional_vocoder,HUB,N08,FF,-,1,206462,26,26,test-00026-of-00080.parquet
LA_0020,DF_E_4828270,mp3m4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,576758,75,75,test-00075-of-00080.parquet
LA_0019,DF_E_4663227,low_ogg,asvspoof,A07,spoof,notrim,eval,traditional_vocoder,-,-,-,-,1,543173,71,71,test-00071-of-00080.parquet
TEF1,DF_E_4815002,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,573993,75,75,test-00075-of-00080.parquet
VCC2TF2,DF_E_2995627,nocodec,vcc2018,HUB-N18,spoof,notrim,eval,traditional_vocoder,HUB,N18,MF,-,1,203309,26,26,test-00026-of-00080.parquet
SEM2,DF_E_3059591,low_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,216460,28,28,test-00028-of-00080.parquet
VCC2SM1,DF_E_4839196,mp3m4a,vcc2018,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,579010,75,75,test-00075-of-00080.parquet
LA_0025,DF_E_4685924,oggm4a,asvspoof,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,547811,71,71,test-00071-of-00080.parquet
TMM1,DF_E_3084673,nocodec,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,221527,28,28,test-00028-of-00080.parquet
TEF1,DF_E_3003937,high_mp3,vcc2020,-,bonafide,notrim,eval,bonafide,-,-,-,-,0,205026,26,26,test-00026-of-00080.parquet
